GEOID,suicide_count,pop_total,pct_male,pct_age_15_24,pct_age_25_44,pct_age_45_64,pct_age_65p,median_age,pct_hispanic,pct_nh_white,pct_nh_black,pct_nh_aian,pct_nh_asian,pct_nh_two_or_more,median_hh_income,per_capita_income,poverty_rate_all,poverty_rate_child_u18,poverty_rate_elderly_65p,gini_index,hh_public_assistance_share,lfp_rate_16p,unemployment_rate,not_in_labor_force_share_16p,edu_lt_hs_25p,edu_hs_grad_25p,edu_some_college_25p,edu_ba_plus_25p,edu_grad_prof_25p,hh_total,hh_single_person_share,hh_married_couple_share,hh_female_householder_no_spouse_share,avg_hh_size,marital_never_married_share_15p,marital_divorced_share_15p,marital_separated_share_15p,marital_married_share_15p,housing_occupied_share,housing_vacancy_rate,homeownership_rate,renter_occupied_share,overcrowding_rate_gt1pproom,rent_burdened_gt30,rent_burdened_gt50,residential_stability_same_house_1yr,foreign_born_share,uninsured_rate,veteran_share_18p
44005041601,2,3330,0.514714715,0.151651652,0.215315315,0.336636637,0.153753754,43.4,0.033033033,0.919219219,0.007207207,0,0.003303303,0.004504505,91716,44552,0.068016929,0.253333333,0.037109375,0.3914,0.015162455,0.730612245,0.028985507,0.269387755,0.080215966,0.263787119,0.258773621,0.274199769,0.103740841,1385,0.328519856,0.459927798,0.148736462,2.4,0.213265306,0.002721088,0.056122449,0.505782313,0.946684894,0.053315106,0.654151625,0.345848375,0.005054152,0.371002132,0.319829424,0.016021765,0.05015015,0.036735923,0.100843289
44005041602,4,4821,0.476249741,0.095208463,0.222360506,0.238954574,0.302634308,49.7,0.087326281,0.866002904,0.014104957,0,0.004355943,0,91193,53841,0.05225453,0.092741935,0.041124058,0.3976,0.009933775,0.611933174,0.028081123,0.388066826,0.039396265,0.168841136,0.229726273,0.47454592,0.10437452,2114,0.39025544,0.525070956,0.061494797,2.24,0.189260143,0.01097852,0.02673031,0.512410501,0.893868922,0.106131078,0.752128666,0.247871334,0,0.388888889,0.164351852,0.003550543,0.058286663,0.03539823,0.053114437
44005041702,1,4693,0.455145962,0.108033241,0.142765821,0.369273386,0.217771149,50.5,0.004261666,0.945663755,0.014063499,0,0.006392499,0.013211166,119821,52896,0.012579957,0.101694915,0.0518591,0.3502,0,0.719570107,0.125309735,0.280429893,0.082485876,0.213276836,0.258474576,0.375988701,0.168644068,1759,0.240477544,0.656054576,0.073337123,2.66,0.101876676,0.021447721,0.027053376,0.446990007,0.815862709,0.184137291,0.931210915,0.068789085,0.006253553,0,0,0,0.08352866,0.012510785,0.045384219
44007000101,3,4013,0.45327685,0.393969599,0.133067531,0.146523798,0.161724396,25.9,0.370047346,0.362073262,0.20757538,0,0.036381759,0.003737852,46934,20924,0.259137208,0.468208092,0.151001541,0.433,0.094353109,0.563343109,0.197813639,0.436656891,0.36125908,0.169007264,0.20968523,0.200484262,0.020823245,1399,0.426733381,0.363831308,0.104360257,2.37,0.247079439,0,0.033294393,0.463200935,0.980378416,0.019621584,0.602573267,0.397426733,0.007147963,0.492900609,0.37525355,0.01127537,0.370296536,0.012216405,0.022076372
44007000102,1,5287,0.558161528,0.164743711,0.16587857,0.344997163,0.132021941,43.8,0.598259883,0.190088897,0.112161907,0.002269718,0.056742954,0.021562323,66115,29178,0.08667676,0.128820961,0.259312321,0.3982,0.064752252,0.68355293,0.079760718,0.31644707,0.213267686,0.385851257,0.1119461,0.24695517,0.134749935,1776,0.242117117,0.453828829,0.206081081,2.98,0.295096322,0.006567426,0.04028021,0.576838879,0.937203166,0.062796834,0.610923423,0.389076577,0.024774775,0.604826546,0.188536953,0.025009473,0.500662001,0.002649508,0.021311475
44007000400,3,5127,0.511800273,0.195045836,0.245367661,0.162278135,0.073922372,28.4,0.812755998,0.026331188,0.119953189,0.015408621,0,0,68188,34753,0.188534279,0.524555904,0.216358839,0.5134,0.270935961,0.715961801,0.181783537,0.284038199,0.269765739,0.309297218,0.210102489,0.075768668,0.021229868,1421,0.197044335,0.33356791,0.344827586,3.56,0.251258945,0.005830904,0.018552876,0.503578055,0.889236546,0.110763454,0.266713582,0.733286418,0,0.472727273,0.295959596,0.007731959,0.441973864,0.089721084,0.014701643
44007000500,1,3530,0.447308782,0.241359773,0.145892351,0.167988669,0.101133144,26.3,0.749008499,0.035977337,0.175637394,0,0.019546742,0.003116147,33560,18779,0.317324185,0.525225225,0.607843137,0.5234,0.128654971,0.583543241,0.105035971,0.416456759,0.344374087,0.32391622,0.223088164,0.086215295,0.037993181,1026,0.392787524,0.276803119,0.330409357,3.44,0.211120401,0,0.030936455,0.446070234,0.898423818,0.101576182,0.28460039,0.71539961,0.040935673,0.689373297,0.284741144,0.019093759,0.428895184,0.071104816,0.004315926
44007000600,2,2087,0.438907523,0.26593196,0.147101102,0.261140393,0.120268328,33,0.611883086,0.149017729,0.137997125,0.00431241,0.079060853,0.004791567,42837,23958,0.219382322,0.269417476,0.629482072,0.4581,0.069553806,0.70655442,0.033191489,0.29344558,0.404761905,0.188834154,0.188834154,0.192939245,0.079638752,762,0.622047244,0.144356955,0.204724409,2.46,0.267588695,0.002405292,0.058929645,0.422128683,0.906064209,0.093935791,0.44488189,0.55511811,0,0.389312977,0.246819338,0.037374221,0.469094394,0.003535354,0.030156815
44007000800,7,4931,0.437842223,0.466031231,0.176232002,0.209490975,0.127763131,30.5,0.162847293,0.538430339,0.076860677,0.000202799,0.193672683,0,54747,57044,0.224986331,0.182260024,0.425396825,0.5689,0.033140655,0.59378882,0.076708508,0.40621118,0.100578406,0.113753213,0.107969152,0.665809769,0.321015424,2595,0.825433526,0.152601156,0.003853565,1.4,0.292339545,0.008488613,0.032505176,0.442028986,0.928443649,0.071556351,0.12177264,0.87822736,0.008863198,0.462336491,0.189445196,0.064118372,0.275400527,0.002636382,0.017184265
44007000900,2,2859,0.364463099,0.237495628,0.13081497,0.171038825,0.451906261,60.5,0.120671563,0.785589367,0.079748164,0,0.008044771,0.002448409,61250,35012,0.296965318,0.177615572,0.095201238,0.4535,0.048863636,0.366936905,0.053794428,0.633063095,0.188581315,0.288062284,0.204152249,0.291955017,0.145761246,880,0.828409091,0.135227273,0.026136364,1.56,0.200211491,0.034896017,0.062037363,0.36446951,0.681114551,0.318885449,0.052272727,0.947727273,0,0.262334537,0.162454874,0,0.052116125,0.029023747,0.076923077
44007001000,1,2469,0.496962333,0.266099635,0.265289591,0.223572296,0.128797084,36.4,0.38963143,0.508302957,0.050222762,0,0.029971648,0.012150668,56591,32196,0.381530984,0.398089172,0.619496855,0.4618,0.164909639,0.663808664,0.148198504,0.336191336,0.183333333,0.171354167,0.213020833,0.432291667,0.14375,1328,0.668674699,0.178463855,0.09563253,1.86,0.246389892,0.003610108,0.024368231,0.451714801,0.89608637,0.10391363,0.182228916,0.817771084,0,0.682041217,0.299313052,0.005672609,0.292426083,0.043742406,0.026581118
44007001100,1,2677,0.528203213,0.384385506,0.30220396,0.218901756,0.049308928,33,0.144191259,0.684348151,0.078072469,0,0.016809862,0.014194994,96336,53511,0.100862392,0.230483271,0.371212121,0.3605,0.087051939,0.835289515,0.046838407,0.164710485,0.041041483,0.156663725,0.207413945,0.590026478,0.232127096,1367,0.735918069,0.209217264,0.030724214,1.96,0.373442368,0.002725857,0.029595016,0.522975078,0.857053292,0.142946708,0.316020483,0.683979517,0,0.258389262,0.078299776,0,0.144564811,0.016436309,0.006259781
44007001200,2,3781,0.489288548,0.118487173,0.263157895,0.170589791,0.113197567,33.2,0.581856652,0.258397249,0.098915631,0,0.018513621,0,55401,28499,0.280831282,0.605647517,0.406542056,0.4709,0.107317073,0.632806622,0.151010702,0.367193378,0.28185502,0.226024313,0.197658712,0.292210716,0.132823053,1435,0.4271777,0.283623693,0.276655052,2.57,0.189906542,0.001495327,0.014579439,0.42728972,0.95539281,0.04460719,0.171428571,0.828571429,0,0.390243902,0.174095879,0.011979308,0.423432954,0.066467716,0.009936407
44007001300,5,3886,0.45265054,0.155687082,0.362840968,0.151827072,0.118116315,33.6,0.365414308,0.460627895,0.116829645,0,0.025990736,0,76333,39776,0.18894368,0.418956044,0.278867102,0.4113,0.088681447,0.7424,0.028448276,0.2576,0.157524613,0.187763713,0.199367089,0.424050633,0.227848101,1714,0.585764294,0.292882147,0.064760793,2.25,0.307787775,0.002792429,0.017064846,0.474713,0.836505612,0.163494388,0.365227538,0.634772462,0,0.211186114,0.088717454,0.026211279,0.260679362,0.04298291,0.014360313
44007001400,3,5871,0.481519332,0.18310339,0.190257196,0.261624936,0.123658661,33.5,0.691194004,0.045137115,0.156361778,0.025889968,0.037812979,0.006642821,47447,19758,0.270378078,0.438101347,0.378787879,0.4282,0.116642959,0.555944776,0.09340252,0.444055224,0.442933333,0.255733333,0.270666667,0.030666667,0.006666667,2109,0.3314367,0.317211949,0.218587008,2.74,0.267545639,0,0.037119675,0.452332657,0.903211991,0.096788009,0.275486012,0.724513988,0,0.261526833,0.201814059,0,0.579288026,0.089933572,0.003367759
44007001700,2,4203,0.519628837,0.210088032,0.254104211,0.169878658,0.078991197,30.6,0.723530811,0.156316916,0.082798001,0,0.016416845,0.005710207,58384,25085,0.238639067,0.469591226,0.403614458,0.3572,0.153955809,0.741146169,0.152164009,0.258853831,0.215708812,0.407279693,0.190804598,0.151724138,0.07164751,1403,0.301496793,0.471846044,0.204561654,2.99,0.257161044,0,0.035964354,0.514322088,0.821428571,0.178571429,0.406272274,0.593727726,0.03064861,0.592364532,0.18226601,0,0.407328099,0.058349609,0.020069204
44007001800,1,6503,0.435798862,0.192680301,0.222666462,0.309703214,0.033676765,33.6,0.556666154,0.111948332,0.248346917,0,0.020452099,0.009380286,57808,30201,0.29303857,0.417335474,0.716894977,0.4472,0.165487421,0.715581854,0.046030871,0.284418146,0.226660474,0.381096145,0.174175569,0.16744078,0.005805852,2544,0.247248428,0.257075472,0.398977987,2.56,0.242164688,0.000778665,0.013821296,0.453182792,0.833824975,0.166175025,0.511399371,0.488600629,0.02240566,0.283018868,0.163248564,0.005242868,0.386744579,0.039673997,0.016822051
44007001900,5,6536,0.584149327,0.293604651,0.164167687,0.217105263,0.033353733,26.7,0.609547124,0.245869033,0.11995104,0,0.01621787,0,52429,19746,0.254436965,0.498496693,1.412844037,0.377,0.139444174,0.697222802,0.064145234,0.302777198,0.13963964,0.443693694,0.127815315,0.206644144,0.077702703,2051,0.395904437,0.372988786,0.19941492,3.15,0.387623463,0,0.023583955,0.620237855,0.807162534,0.192837466,0.23890785,0.76109215,0.012189176,0.54895341,0.245104659,0.011015912,0.279375765,0.010765918,0.016974973
44007002000,1,7408,0.392278618,0.218952484,0.19924406,0.148758099,0.06587473,22,0.569519438,0.264308855,0.106641469,0,0.034962203,0.000944924,64079,24549,0.328342081,0.586271744,0.165983607,0.4367,0.178536103,0.696314597,0.127143702,0.303685403,0.17466863,0.28365243,0.260382916,0.255081001,0.031516937,2022,0.261127596,0.34223541,0.190405539,3.19,0.2707502,0.043695132,0.010574621,0.481045491,0.940902745,0.059097255,0.426310584,0.573689416,0.036102868,0.433513514,0.304864865,0,0.243790497,0.034017279,0.011518771
44007002101,2,2838,0.520084567,0.105708245,0.318534179,0.240310078,0.155391121,40.7,0.356236786,0.368921776,0.156095842,0,0,0.036645525,87500,65579,0.167723749,0.468487395,0.145124717,0.5742,0.025764895,0.753904601,0.020156775,0.246095399,0.145131938,0.298908098,0.206096451,0.294358508,0.1155596,1242,0.464573269,0.334943639,0.125603865,2.28,0.269500619,0,0.067271977,0.499380933,0.922048998,0.077951002,0.735909823,0.264090177,0,0.381481481,0.344444444,0.00286944,0.217758985,0.013742072,0.029222174
44007002200,2,6308,0.527742549,0.214648066,0.268547876,0.159004439,0.038839569,29.2,0.744927077,0.0565948,0.101141408,0,0.026791376,0,66487,24848,0.217903226,0.357512953,0.567346939,0.4524,0.125501433,0.601126029,0.089697406,0.398873971,0.37593985,0.255639098,0.235685367,0.093117409,0.01417004,1745,0.15243553,0.328939828,0.219484241,3.61,0.246897732,0.014334617,0.031236628,0.521394951,0.857493857,0.142506143,0.332951289,0.667048711,0.167335244,0.318011257,0.242964353,0.028964634,0.512999366,0.090288797,0.007216015
44007002300,1,5140,0.491050584,0.160505837,0.290272374,0.264396887,0.156614786,37.7,0.147081712,0.653891051,0.141439689,0,0.030933852,0.007976654,93824,45608,0.056144729,0.066666667,0.111801242,0.4108,0.01778766,0.721220218,0.062673665,0.278779782,0.057120902,0.181352459,0.303022541,0.341188525,0.178022541,1799,0.434130072,0.383546415,0.106170094,2.67,0.235804943,0.003785348,0.042084168,0.499220664,0.702459977,0.297540023,0.584213452,0.415786548,0,0.586898396,0.223262032,0.00513631,0.218871595,0.070940514,0.037491631
44007002500,2,3380,0.623668639,0.385207101,0.242307692,0.166863905,0.100887574,30.3,0.225739645,0.593195266,0.133136095,0,0.018934911,0,93914,56022,0.246745562,0.371702638,0.598240469,0.4115,0.015107496,0.714332784,0.009225092,0.285667216,0.193356048,0.088160136,0.167802385,0.536626917,0.323253833,1721,0.776292853,0.132481116,0.067402673,1.86,0.41371539,0.00386349,0.086606568,0.59401159,0.808740602,0.191259398,0.201045904,0.798954096,0,0.343987823,0.160578387,0.005346005,0.266863905,0.062721893,0.031064111
44007002600,2,2857,0.525726286,0.212810641,0.18620931,0.243962198,0.210360518,41.4,0.530626531,0.282464123,0.093454673,0.003850193,0.03920196,0.003850193,46818,28848,0.275463773,0.368487929,0.409317804,0.5139,0.209339775,0.552790044,0.107480029,0.447209956,0.178555406,0.35397039,0.217586362,0.200538358,0.084791386,1242,0.438808374,0.190016103,0.318035427,2.3,0.275069362,0.015457788,0.042806183,0.499009116,0.796153846,0.203846154,0.251207729,0.748792271,0.016908213,0.354651163,0.177906977,0.013933548,0.345467273,0.069653483,0.020508614
44007002700,3,4855,0.479093718,0.170339856,0.188259526,0.295983522,0.155509784,41.1,0.458290422,0.152832132,0.202265705,0,0.086096807,0.040164779,39820,27238,0.271425518,0.281102362,0.556291391,0.5181,0.181234568,0.539177277,0.0835604,0.460822723,0.260882618,0.293905734,0.240468328,0.175022516,0.090363254,2025,0.386666667,0.278518519,0.242469136,2.31,0.232831609,0.010348071,0.026575729,0.441204139,0.887379492,0.112620508,0.331851852,0.668148148,0.038518519,0.487119438,0.162373146,0.065911432,0.441606591,0.050319829,0.011441648
44007002801,3,3315,0.363499246,0.088989442,0.301055807,0.173152338,0.10346908,34.8,0.43800905,0.212368024,0.305279035,0,0.043438914,0,48108,24045,0.263348416,0.389461627,0.728862974,0.4302,0.16398243,0.729265148,0.18385386,0.270734852,0.095975232,0.262125903,0.23374613,0.3374613,0.092879257,1366,0.579795022,0.134699854,0.229868228,2.42,0.120326601,0.026214009,0.084228621,0.33734422,0.937542896,0.062457104,0.419472914,0.580527086,0.019765739,0.507246377,0.227536232,0,0.265158371,0.022926094,0.021719457
44007002900,6,7420,0.428167116,0.134770889,0.283153639,0.237735849,0.089892183,35.9,0.402425876,0.31819407,0.085579515,0,0.083153639,0.009973046,52295,30685,0.188671557,0.386609071,0.227886057,0.4675,0.119927536,0.653573956,0.037899296,0.346426044,0.163149351,0.249188312,0.300121753,0.203936688,0.086241883,2760,0.446376812,0.297463768,0.208695652,2.68,0.21484038,0.004831752,0.024158758,0.414322692,0.880663689,0.119336311,0.430797101,0.569202899,0.07173913,0.525033829,0.119756428,0,0.234366577,0.046765499,0.023499638
44007003100,2,4444,0.497524752,0.27790279,0.163816382,0.21309631,0.187443744,34.5,0.080783078,0.600360036,0.052880288,0.001350135,0.177317732,0.04410441,71563,65281,0.153565344,0.175911252,0.162064826,0.5796,0.088799643,0.576008549,0.056586271,0.423991451,0.087418046,0.113955667,0.190134249,0.596315954,0.339369341,2241,0.612226685,0.253012048,0.072289157,1.82,0.297087897,0,0.025380711,0.516163505,0.906553398,0.093446602,0.308344489,0.691655511,0,0.376650452,0.23419041,0.003150315,0.149864986,0.056429232,0.067325675
44007003300,4,4505,0.48390677,0.160488346,0.217758047,0.294561598,0.174694784,42.5,0.045283019,0.820643729,0.05127636,0,0.035294118,0.024861265,124063,57824,0.116219963,0.270377734,0.09021601,0.3997,0.005413386,0.679725261,0.074850299,0.320274739,0.041973908,0.089336358,0.090187181,0.749007374,0.420873511,2032,0.458661417,0.365649606,0.111220472,2.1,0.181863478,0.003487793,0.04982561,0.449177877,0.911210762,0.088789238,0.643700787,0.356299213,0,0.371471025,0.304606241,0,0.13718091,0.024029575,0.034311158
44007003500,6,5027,0.436443207,0.295404814,0.192361249,0.194151581,0.24965188,38.3,0.053312115,0.707181221,0.037596976,0.018301174,0.128108216,0.007161329,82778,72413,0.132583367,0.286363636,0.050996016,0.4693,0.019490255,0.628967837,0.028074866,0.371032163,0.029865857,0.041002278,0.051885599,0.82637307,0.572007087,2668,0.656296852,0.321589205,0.022113943,1.85,0.199285264,0.003363464,0.028169014,0.42863149,0.967017035,0.032982965,0.408545727,0.591454273,0,0.606589147,0.230620155,0.021447184,0.228963597,0.014779309,0.035660901
44007003601,1,2969,0.489390367,0.725159987,0.135735938,0.05490064,0.079151229,22.2,0.113843045,0.555069047,0.043448973,0.000336814,0.26372516,0.000673627,60915,32145,0.343434343,0.373065015,0.123404255,0.526,0.017821782,0.566305819,0.176224612,0.433694181,0.00094518,0.007561437,0.13610586,0.844045369,0.391304348,1010,0.878217822,0.121782178,0,1.86,0.379905277,0.038565629,0.00202977,0.48849797,0.914855072,0.085144928,0.317821782,0.682178218,0,0.755980861,0.593301435,0.035028629,0.21151903,0.027955541,0.032498307
44007003700,3,3876,0.445820433,0.491744066,0.224458204,0.174148607,0.074561404,29.2,0.085139319,0.709494324,0.023219814,0.004127967,0.148090815,0,89508,59942,0.217380026,0.437947494,0.124567474,0.4354,0.016533333,0.696524064,0.026487524,0.303475936,0.045811966,0.091965812,0.069059829,0.781880342,0.424957265,1875,0.824,0.162666667,0.013333333,2.05,0.331550802,0.001336898,0.020855615,0.455614973,0.8640553,0.1359447,0.356266667,0.643733333,0.034133333,0.398773006,0.177037686,0.030295184,0.229102167,0.022568093,0.009893048
44007010200,3,5797,0.454372952,0.122649646,0.220458858,0.29825772,0.243746766,48.7,0.157322753,0.615835777,0.118337071,0.007590133,0.026220459,0.02173538,60502,35783,0.134690265,0.114323259,0.256900212,0.4796,0.037837838,0.600804136,0.012109624,0.399195864,0.170029424,0.27112232,0.204918033,0.241698193,0.093526692,2405,0.441580042,0.38004158,0.147609148,2.36,0.184410646,0.013498099,0.034790875,0.451140684,0.855871886,0.144128114,0.614968815,0.385031185,0,0.541919806,0.251518834,0,0.241331723,0.032838983,0.048723446
44007010300,1,3979,0.550138226,0.142498115,0.178436793,0.336265393,0.203820055,49,0.034430761,0.712490576,0.100025132,0.000753958,0.041970344,0.040211108,54286,43136,0.150289017,0.188963211,0.286066584,0.527,0.086419753,0.644316547,0.035071942,0.355683453,0.206917851,0.206917851,0.198888203,0.271463867,0.08863496,1944,0.524176955,0.353909465,0.089506173,2.04,0.243930306,0.008283348,0.092259354,0.567552128,0.955282555,0.044717445,0.521604938,0.478395062,0,0.325315006,0.248568156,0,0.177934154,0.016902119,0.058633832
44007010400,2,6663,0.496322978,0.124868678,0.204262344,0.242983641,0.248386613,41.8,0.113462404,0.720696383,0.049227075,0.00060033,0.053429386,0.01710941,57252,48512,0.116528672,0.418421053,0.079154079,0.5364,0.07808,0.520733227,0.072112098,0.479266773,0.158566221,0.300931551,0.202511138,0.262656946,0.103078169,3125,0.47584,0.33856,0.1312,2.09,0.224239188,0.001245773,0.022601886,0.454885211,0.953616112,0.046383888,0.45856,0.54144,0.00608,0.537037037,0.276455026,0.036967712,0.322677473,0.025026705,0.069142125
44007010501,3,5260,0.49581749,0.176045627,0.15095057,0.327186312,0.151520913,43.3,0.153041825,0.669771863,0.057414449,0.009315589,0.019581749,0.007604563,79536,35182,0.175462781,0.489337823,0.145545797,0.399,0.021428571,0.645517241,0.030982906,0.354482759,0.170958904,0.25890411,0.192054795,0.27260274,0.120273973,1820,0.251648352,0.460989011,0.212087912,2.79,0.180640763,0.017041581,0.034083163,0.467620995,0.906826109,0.093173891,0.672527473,0.327472527,0.007142857,0.624548736,0.193140794,0,0.203612167,0.012976799,0.048135913
44007010502,1,5308,0.533345893,0.142991711,0.223813112,0.262434062,0.161266014,35.8,0.162961567,0.541446873,0.078749058,0,0.048982668,0.024679729,90938,44547,0.087463557,0.444444444,0.053738318,0.3492,0.00667854,0.682317911,0.012755958,0.317682089,0.089855819,0.216529351,0.202111226,0.428166838,0.113542739,2246,0.43365984,0.413624221,0.106856634,2.29,0.229958772,0.023133303,0.065048099,0.544663307,0.957374254,0.042625746,0.408281389,0.591718611,0,0.231753198,0.088036117,0.038484428,0.109834213,0.005247813,0.071258341
44007010600,2,6029,0.515176646,0.138497263,0.226405706,0.268535412,0.224581191,43.6,0.046110466,0.802952397,0.032343672,0.00199038,0.025543208,0.029358103,64633,43045,0.120252115,0.128275862,0.216395864,0.4477,0.012142857,0.668524212,0.112388617,0.331475788,0.091229525,0.249637155,0.239477504,0.347501555,0.163176446,2800,0.4725,0.450714286,0.050714286,2.15,0.191828122,0.018607328,0.061384999,0.516017648,0.91443501,0.08556499,0.607142857,0.392857143,0.005714286,0.45267104,0.234301781,0,0.077790678,0.010615359,0.039242219
44007010701,1,2073,0.414857694,0.044862518,0.283164496,0.270139894,0.268210323,49.5,0.003859141,0.890979257,0.027496382,0,0,0.022190063,88347,48668,0.090207429,0.20855615,0.129496403,0.413,0.028037383,0.701092896,0.031620553,0.298907104,0.065639269,0.267123288,0.258561644,0.339611872,0.12956621,963,0.44132918,0.474558671,0.08411215,2.13,0.08512931,0.008081897,0.047413793,0.4375,0.965897693,0.034102307,0.760124611,0.239875389,0,0.894273128,0.581497797,0,0.11384467,0.02676399,0.061867267
44007010702,1,4313,0.486204498,0.086250869,0.223510318,0.2988639,0.196846742,43,0.020635289,0.924878275,0,0,0,0.028286575,109500,51824,0.030141433,0.107692308,0.053003534,0.3738,0.006307339,0.676670442,0.066108787,0.323329558,0.072516758,0.2992078,0.228519196,0.288543571,0.136197441,1744,0.339449541,0.563073394,0.061926606,2.47,0.146206897,0.004965517,0.063724138,0.495724138,0.98087739,0.01912261,0.881307339,0.118692661,0,0.411458333,0.192708333,0,0.032691862,0.011361002,0.065630397
44007010800,2,6061,0.447450916,0.185612935,0.214651048,0.248968817,0.07754496,32.5,0.654842435,0.224220426,0.094208876,0,0,0.004289721,42406,22054,0.248171543,0.312793034,0.491489362,0.4595,0.06608536,0.635322616,0.100866551,0.364677384,0.361384888,0.227192317,0.162244124,0.148344706,0.022491787,2179,0.328132171,0.290959156,0.273061037,2.74,0.251512532,0.00605013,0.052506482,0.480337079,0.89413213,0.10586787,0.174391923,0.825608077,0.012849931,0.555618295,0.181818182,0.031613977,0.388054776,0.095578457,0.04199773
44007010900,3,5546,0.571763433,0.193472773,0.24287775,0.212585647,0.130183916,37.2,0.735485034,0.144428417,0.045257843,0.001803101,0.001983411,0.009376127,51610,21572,0.21775197,0.522857143,0.114958449,0.3983,0.046734572,0.505724351,0.080539835,0.494275649,0.403962576,0.176664832,0.278481013,0.097963676,0.014034122,1669,0.267225884,0.478729778,0.158777711,2.88,0.265741964,0,0.034786438,0.569132541,0.917032967,0.082967033,0.379868185,0.620131815,0,0.465396189,0.255767302,0.024096386,0.496033177,0.106802157,0.006479981
44007011000,2,6535,0.542310635,0.275745983,0.177658761,0.184697781,0.069625096,27.2,0.647742923,0.16572303,0.124100995,0,0,0.024177506,43809,15723,0.266748806,0.467667436,0.327472527,0.3848,0.055791962,0.631045887,0.087454962,0.368954113,0.436083916,0.264055944,0.178181818,0.095944056,0.006153846,2115,0.297399527,0.434515366,0.207092199,3.09,0.272636017,0.008833568,0.018871713,0.504918691,0.905393836,0.094606164,0.345626478,0.654373522,0.008983452,0.683851403,0.312357847,0.021423106,0.3006886,0.081254782,0.011675676
44007011100,2,4339,0.539294768,0.121226089,0.271030191,0.227010832,0.089882461,34.9,0.760774372,0.087577783,0.035261581,0,0.005531228,0.050933395,46279,22612,0.126757317,0.345454545,0.141025641,0.4166,0.012467192,0.699876999,0.135764499,0.300123001,0.385665529,0.299658703,0.179522184,0.116040956,0.025255973,1524,0.296587927,0.322834646,0.196850394,2.84,0.259595044,0,0.051072832,0.500453309,0.871853547,0.128146453,0.258530184,0.741469816,0.030183727,0.629047179,0.202590194,0,0.453791196,0.130675271,0.015924602
44007011200,2,5623,0.438200249,0.124310866,0.192246132,0.299128579,0.158812022,40.1,0.149919972,0.676329362,0.083763116,0,0,0.004623866,71301,33665,0.06873654,0.579634465,0.077267637,0.3735,0.088740059,0.643755615,0.011863224,0.356244385,0.198262647,0.268778743,0.248083802,0.222534492,0.024016352,2389,0.376308079,0.374633738,0.132691503,2.33,0.150230617,0.018669009,0.059521195,0.426531957,0.919907586,0.080092414,0.42486396,0.57513604,0.027626622,0.458054937,0.152932442,0,0.205406367,0.079504666,0.022962113
44007011301,3,4644,0.458871662,0.108527132,0.199827735,0.288113695,0.153316107,41.1,0.067614126,0.91171404,0,0,0,0.008828596,111678,46731,0.046511628,0.143518519,0.075842697,0.3026,0.048697622,0.787583519,0.020148462,0.212416481,0.090409285,0.201588271,0.19700672,0.41478314,0.083078803,1766,0.270101925,0.54813137,0.123442809,2.63,0.084514722,0.005997819,0.05697928,0.437022901,0.916450441,0.083549559,0.776896942,0.223103058,0,0.395939086,0.104060914,0,0.099913867,0.004091301,0.023262493
44007011302,1,4671,0.544208949,0.10426033,0.219439092,0.289659602,0.190537358,44.3,0.013701563,0.875187326,0.037893385,0,0.010704346,0,117456,49307,0.032327125,0,0.092134831,0.3407,0.012589928,0.728040973,0.054519873,0.271959027,0.116623151,0.226573832,0.220191471,0.283724978,0.085291558,1668,0.148681055,0.616906475,0.056354916,2.8,0.146273213,0.027728313,0.062325108,0.520987026,0.992857143,0.007142857,0.956235012,0.043764988,0.007793765,0.356164384,0.123287671,0,0.11046885,0.007064868,0.058588549
44007011402,3,4124,0.482298739,0.106935015,0.182104753,0.307225994,0.194228904,45.1,0.009456838,0.901066925,0.012609117,0,0.051891368,0,159250,65310,0.025404732,0.343137255,0.038701623,0.3673,0.01709943,0.732699733,0.024321038,0.267300267,0.023164763,0.151386623,0.15497553,0.56867863,0.246003263,1579,0.233058898,0.710576314,0.043065231,2.54,0.108061254,0.001444669,0.008668015,0.478185496,0.928823529,0.071176471,0.856238125,0.143761875,0.003166561,0.356828194,0.211453744,0.007309942,0.052618817,0,0.054601227
44007011403,4,7968,0.462600402,0.087098394,0.234814257,0.319528112,0.146209839,40.6,0.069277108,0.789031124,0.011044177,0,0.08998494,0,127949,51063,0.06173308,0.243852459,0.14248927,0.3816,0.003244646,0.711441308,0.028822055,0.288558692,0.061942347,0.135209334,0.267844887,0.477350721,0.126458476,3082,0.301427644,0.585009734,0.066839714,2.57,0.152679623,0.005447585,0.02532391,0.472173145,0.987820513,0.012179487,0.832576249,0.167423751,0,0.841085271,0.606589147,0.004408616,0.114332329,0,0.047482473
44007011404,1,4806,0.472950479,0.066583437,0.112775697,0.349979193,0.239076155,50.1,0.021431544,0.868913858,0.041822722,0,0.03079484,0.00769871,139667,67009,0.004993758,0,0.010443864,0.4514,0.030777538,0.656612529,0.025630915,0.343387471,0.011757958,0.131344996,0.27444795,0.538571838,0.219386292,1852,0.274838013,0.659827214,0.038336933,2.58,0.091232529,0.009402795,0.039644219,0.471664549,0.990904227,0.009095773,0.882289417,0.117710583,0,0.120192308,0.120192308,0,0.043903454,0.007716371,0.068441065
